Open,High,Low,Close,Volume,SMA,RSI
100.0,101.68737546912135,98.31262453087865,100.0,85320.0,102.76238580235588,30.656975162914605
100.02212773104051,102.0437085712454,99.1209422343845,101.13251860682237,88073.0,102.76238580235588,30.656975162914605
101.2293693870436,104.35899270321676,100.3654983098412,103.47594976097751,96697.0,102.76238580235588,30.656975162914605
103.58982182892579,105.08999664551335,102.90087550331711,104.39569071604687,117148.0,102.76238580235588,30.656975162914605
104.46856190767853,106.24417003285284,101.48539978631612,103.2401287507667,128421.0,102.76238580235588,30.656975162914605
103.48074620776168,107.37301782829341,101.63688404489865,105.49329524542527,101776.0,102.76238580235588,30.656975162914605
105.53382074843361,106.89813613167506,102.50819307931442,103.85075013798625,120908.0,102.76238580235588,30.656975162914605
104.1006038764036,105.43604370046198,102.47576064604488,103.8074396544849,118986.0,102.76238580235588,30.656975162914605
104.16103325522313,106.09674268560265,100.87166143440686,102.78173830177089,100577.0,102.76238580235588,30.656975162914605
102.98475521942221,104.67324669732436,97.81586951497987,99.44634684927797,119917.0,102.76238580235588,30.656975162914605
99.70000900863512,101.8873074455797,98.50982580263768,100.68536145296972,106658.0,102.83092194765284,30.656975162914605
100.6887648304211,102.21839826880907,95.00515413134366,96.47070812055682,85615.0,102.36474089902629,30.656975162914605
96.15813821133251,97.51546776699205,93.6023033995936,94.94247311632601,136247.0,101.51139323456114,30.656975162914605
94.87317221426234,96.03222811359335,88.94620489986461,90.04629128563217,90047.0,100.07645329151967,30.656975162914605
90.26911250667666,91.05496213498293,86.38178076927453,87.14039291780826,99157.0,98.46647970822383,27.545923547466657
86.93044943109568,88.23334269190514,85.67214923243283,86.97440622774137,93829.0,96.61459080645544,24.41504011361485
87.18350093829032,88.96136120566743,86.54146288866362,88.31101986419861,83785.0,95.06061777907667,21.560780941589115
88.10213766791539,88.91399385169925,87.03910895862342,87.84862907515486,97034.0,93.46473672114368,18.427242989972058
88.03183550567057,88.81047395534276,86.85273169591107,87.62779643438819,83526.0,91.9493425344054,19.108863002037538
87.79909999226429,88.483506553983,86.95463655298079,87.63778564626405,40394.0,90.768486414104,11.228758158428775
87.6333217979902,88.46748440498621,82.25474827391683,83.04523790420221,114629.0,89.00447405922725,9.953584404950519
82.96191321847222,85.17392028622143,81.89443716542388,84.09190456484089,91013.0,87.76659370365567,13.462825068753531
83.88501657615215,87.63962347550068,82.76171415797299,86.48155092280257,89878.0,86.92050148430332,21.245837583227555
86.40989214307606,87.32545425288478,83.22525944406802,84.11652198857054,147115.0,86.32752455459715,21.998975637378365
84.21279583884616,85.35769683640078,82.0620672310212,83.19310519476994,86359.0,85.93279578229331,17.67647391913202
83.35138496478609,84.10535233233486,80.54698470663048,81.28223527244576,103314.0,85.36357868676376,19.321552140937925
81.15042512934204,82.7696005446849,79.98595330671404,81.59869623485264,101320.0,84.69234632382917,21.66027488269735
81.51235504979773,83.79380907680142,79.94652595134038,82.21449212532721,96188.0,84.1289326288464,29.670490168754455
82.33011714717588,83.62191893708469,78.73879552809187,79.99394152353896,105515.0,83.36554713776147,30.765113980176665
80.06158975103362,82.90772704612935,79.54198871874937,82.37312411784364,128291.0,82.83908098491943,38.93390159425793
82.25861554020473,83.79532933705208,77.58008617179667,79.05698879928731,127247.0,82.44025607442794,29.67890115239581
79.28618733798695,79.99204700248757,78.11490039506086,78.81657928872066,73241.0,81.91272354681593,29.97109100661106
78.86401093392988,79.95569886478538,77.92076778775848,79.01070124745277,116546.0,81.16563857928095,30.868604593935217
79.202820225775,80.07462994480203,76.75022172321778,77.6044375542521,130090.0,80.5144301358491,29.0247367463908
77.60978829851348,79.70421374581662,76.82407214609086,78.90538110107705,62060.0,80.08565772647981,39.96422326936723
78.64867061000534,81.35211372242135,77.65635379873012,80.33847648996833,141443.0,79.99128184823208,41.06833689744787
80.53384382341184,81.61920844494153,79.04765918950959,80.1275481132613,97777.0,79.84416703607295,33.130849693290415
80.37540892931813,82.54785162473391,79.21423683530666,81.3722779064808,92243.0,79.7599456141883,42.25354569870067
81.31723698842364,83.96938368433537,80.24480294875998,82.87638714449045,125414.0,80.04819017628344,49.13434724234048
82.74638448597156,83.49789717728065,81.01285536240522,81.75536751751292,97283.0,79.98641451625038,51.351517073928484
81.73002829906082,83.36105982957606,79.65087665947321,81.27278325638328,104500.0,80.20799396195997,49.07777198652379
81.34193263326121,82.48958279099372,80.21724253724871,81.36457956279312,102173.0,80.46279398936721,47.52152398256586
81.50011742779994,83.49524004353673,79.89203045215599,81.87966419267991,94033.0,80.74969028388992,56.106454984638646
81.90358118466776,84.4633475803702,80.49610934569021,83.03640867093877,122803.0,81.2928873955586,52.33255779045023
82.76067792997837,85.89378621285685,82.14594952400394,85.26048974568307,85694.0,81.9283982600192,73.63074276830287
85.19560424591837,86.81207074476443,82.84398781257401,84.44623610729906,102955.0,82.33917422175227,70.5465586901824
84.21532003025855,85.70298385429965,83.09098556172445,84.57386258740989,94446.0,82.78380566916712,70.40290114969643
84.6488397812367,85.80715271494137,82.92451469488142,84.07497501078853,106105.0,83.05407537959789,75.42274173224408
84.0933936216547,87.52391380877756,83.30394095525857,86.70989790154364,114105.0,83.43742645530321,77.75459610999776
86.45230383723451,89.98850746997908,85.28997138419392,88.79468224782666,114895.0,84.1413579283346,78.74001786297094
88.68980910534864,89.43539795589665,87.03024678419244,87.76808699102732,103233.0,84.790888301799,74.60369298490511
87.94663067268989,89.16641364018672,84.1122933818143,85.2953035515485,57791.0,85.18396070067453,61.70683876047156
84.82979877852503,86.30888956962363,78.42390764749064,79.81557044681405,113374.0,84.97755132608795,42.61774181466751
79.84413841761278,80.88344877592723,79.22486367654318,80.26094129294553,80557.0,84.70000458828864,46.27422657651113
80.11931368590906,81.04895014870763,78.67108826757615,79.59463682574909,92888.0,84.13341929629523,45.85417006882981
79.63408331137315,80.93583765588265,76.49727195986551,77.7685306780763,109982.0,83.46564875337295,41.81722266698383
77.77954746429857,78.77735784209736,74.917190951846,75.8907707827252,103401.0,82.59733957290447,37.168097987986286
75.98036454127784,77.78228236189607,74.72299462199324,76.51604762859888,109880.0,81.84144683468551,35.70377547768115
76.5743323694217,77.9330565907076,74.7604946307965,76.11099750315405,73393.0,80.78155679484657,28.200395902770623
75.97810075775017,77.38700637609826,73.62412433127311,75.01517384203117,120389.0,79.40360595426701,27.82702980740075
74.8750735962788,76.04749684757721,74.07299594615178,75.24149402420265,102522.0,78.15094665758454,28.160415156542783
75.4419647979605,76.82747067020381,74.3313197552511,75.71283787556287,97968.0,77.19270008998598,30.405688135078833
75.90477683739073,77.3296248438732,72.38441761029087,73.76917716566811,52487.0,76.58806076187139,18.661850777908327
73.65517143768473,75.01233577010025,72.83035909881096,74.1816280151612,100707.0,75.98012943409296,11.493074660802932
74.11040270105617,75.30589276622814,72.13987876970958,73.32266162241035,89864.0,75.35293191375908,11.595513971625905
73.1671801427758,74.2129584345147,72.36499720907304,73.40813375792246,99741.0,74.9168922217437,13.80197628527526
