Open,High,Low,Close,Volume,SMA,RSI
100.0,101.81334786307164,98.18665213692836,100.0,99363.0,101.29441328348575,58.52321794167982
99.69958128062217,101.52613913449143,97.01097370301967,98.82144353142309,86152.0,101.29441328348575,58.52321794167982
98.58765904339928,104.56048679986797,97.69897527820729,103.62638322834434,99338.0,101.29441328348575,58.52321794167982
103.11984779773616,104.18519303433187,99.61500890886619,100.6548883122362,102839.0,101.29441328348575,58.52321794167982
100.26685873516058,101.44377299305468,97.99461781306793,99.15852262207245,111995.0,101.29441328348575,58.52321794167982
98.96452843287182,102.18598921310485,97.65627154335813,100.85277079327132,79873.0,101.29441328348575,58.52321794167982
101.08061546987095,101.88476966605076,99.77806964785555,100.57822705643272,128252.0,101.29441328348575,58.52321794167982
100.4679772653499,103.15975570714238,99.48370460865081,102.15891711664968,124569.0,101.29441328348575,58.52321794167982
102.28884563891485,103.74261924247718,99.82827596096578,101.26753424235329,114345.0,101.29441328348575,58.52321794167982
101.50089194837881,106.99965555090489,100.37466637384016,105.82544593207442,109781.0,101.29441328348575,58.52321794167982
106.01713835693275,107.10766051606952,104.55546543349841,105.64213015257361,93887.0,101.85862629874312,58.52321794167982
105.13649214125228,107.66626767068301,103.46530778069865,105.98164921830629,85625.0,102.57464686743144,58.52321794167982
106.3322554536344,107.72674519961147,104.00785411624639,105.3899865171805,82247.0,102.75100719631504,58.52321794167982
104.65894202764193,106.70940146638323,101.7467455034263,103.7799845633447,104701.0,103.0635168214259,58.52321794167982
103.54397388003224,106.24129575540323,101.88090611360568,104.5618789438561,117515.0,103.60385245360426,59.93590822153375
104.68725423802697,106.28650125587957,101.35581261612762,102.92818738055752,113148.0,103.81139411233289,58.770722471799175
103.1061650398275,105.37330822484662,101.10352001296364,103.36562369729097,56575.0,104.0901337764187,49.31538186476906
103.51297204863378,105.24697698168997,101.07758970153893,102.79964529053765,99498.0,104.1542065938075,56.445108104492434
103.1736760599605,104.81913982267984,100.63665053493511,102.26766479106998,118653.0,104.25421964867917,59.91798887015193
102.10907544089258,103.68912027464272,98.93245210447174,100.48740303649431,90874.0,103.72041535912115,48.84085825105176
100.47208452379229,102.17898837694203,98.02358323355281,99.71767046940626,86742.0,103.12796939080442,47.353022899623866
99.7145592928653,101.3588519312868,97.82346267291834,99.46361727864348,103218.0,102.47616619683814,40.97283193613794
99.0574711783374,100.92423891589134,96.46600625227717,98.31885453783514,92582.0,101.76905299890362,40.28902531378293
98.03198434965759,99.10386475900407,96.95688635000484,98.0287311893398,84464.0,101.19392766150312,14.282486669480946
97.76510725142856,99.78492428090573,97.24135101763625,99.253195921482,107395.0,100.6630593592657,23.28049664907259
99.47996859051847,100.23113947858621,96.45414211536944,97.18800645157836,96975.0,100.08904126636779,17.86239089457392
97.26376394247234,98.55968984278296,92.77560338470802,94.02842213936589,98884.0,99.15532111057529,15.03952294014826
94.0325029749858,96.5680684509644,92.48345303408948,95.00303046860303,101982.0,98.37565962838183,21.89353112704856
95.07061129472264,97.6427140400272,93.23018313873176,95.78839072283665,91626.0,97.7277322215585,21.91086500774216
95.90135123624128,97.58907132343194,93.85561671532304,95.53692341897315,77224.0,97.23268425980638,24.038418382862034
95.5901608664854,99.7699526895097,94.08620918098762,98.22455323566446,115704.0,97.0833725364322,34.407009066974496
98.00088823068344,101.78570989567758,96.26960714023822,100.01878076920369,100312.0,97.13888888548821,42.15041346441439
99.92886122028499,100.79524197826981,93.82433356542158,94.64490253212303,66884.0,96.771493684917,33.10209235271354
94.71467521468837,96.61252626009701,93.41110393007193,95.3008868628099,86168.0,96.498709252264,37.89953767738261
95.32432211100894,98.61900320302317,94.08607030827463,97.35438117038052,126182.0,96.30882777715387,44.79791502564334
97.4541606252631,99.18138858328774,95.58832822429684,97.31305530339132,90341.0,96.32133266233517,45.22141951308876
97.45223242701144,98.05874384524144,94.28252111048239,94.87298008995381,94324.0,96.40578845739395,42.75998101188471
94.8630597813023,96.650352884763,93.10454874323108,94.89131801356365,127376.0,96.39461721189002,43.33192460375519
95.01966193295225,97.96967884532421,93.95651961158993,96.88565852973207,65147.0,96.50434399257956,45.127622277901864
97.03053145442811,98.67595439524717,94.00172974999349,95.62328897467314,113268.0,96.51298054814956,46.66977704594719
95.94420980792317,102.50520083224724,94.24868602127489,100.725187718038,98622.0,96.76304399638691,63.164470460542375
100.60364040469152,104.13381681594576,99.91719144154952,103.42809574266548,105238.0,97.10397549373309,65.50817833272241
103.49288253402129,104.71947022360783,99.72055808541091,100.91661206519309,104430.0,97.7311464470401,58.87560421071141
101.06825511516823,103.94887266684808,99.37123697596094,102.23230911498423,105258.0,98.42428867225753,61.17624315912339
102.37520605522101,106.57180326984499,101.58185957565325,105.75228644162536,133351.0,99.26407919938201,62.22590401508019
105.5528629484891,107.04214601988389,104.92839406639662,106.41259083979634,108072.0,100.17403275302252,60.781387194305054
106.56265315231657,108.91560800465282,105.28650796088664,107.62672003889719,69851.0,101.44940674791685,75.46220662485342
107.57441543504287,108.8663513793416,105.79099162697106,107.0769532014542,125526.0,102.66797026670591,73.19391779554982
107.14441845790626,111.3653794723793,105.01213119405597,109.19233647374203,106206.0,103.89863806110691,73.25910959183821
109.4426986664491,111.37047682542033,104.79801874868654,106.67708195864468,106229.0,105.00401735950406,66.76823183803717
106.4606740662967,108.11215726030466,105.69918786932938,107.34435035102446,86905.0,105.66593362280271,73.84663524497826
107.20997771529063,112.8698838265021,105.15443022621561,110.74652967744352,97430.0,106.39777701628051,76.84324770717541
110.71260740493229,115.9322228762428,110.07752059067464,115.2709875753003,114297.0,107.83321456729122,78.67056138820611
115.82279594010024,117.13734678773129,112.60524617131078,113.89795065457889,109886.0,108.99977872125069,78.39995988916705
114.24326941727931,116.06422545443935,113.44608641988668,115.25994813115213,106703.0,109.95054489020337,75.55890834230236
115.17625176835823,116.463999537315,111.29586886672718,112.5543014722515,96168.0,110.5647159534489,66.04659347784491
113.07667541014588,113.82733605186357,109.56569900997155,110.29791280833905,101570.0,110.83183523039307,66.64443830057044
110.14804998280859,111.47834264251011,109.12167653987974,110.44916338684776,133607.0,111.16905624893243,65.20679879550914
110.47398668040115,111.77735782418571,108.80530681710269,110.10431659641893,69287.0,111.26025426120012,59.12684844761935
110.34362981361542,111.54227004809849,109.78049340548158,110.97590682744169,64178.0,111.69013674807982,59.48588254828198
110.90487296182206,113.81677506011653,108.93570233058108,111.8311577857061,84653.0,112.13881749154798,58.87224872766992
111.83093906872413,113.42264533546938,109.02340564750534,110.59755700524165,125803.0,112.1239202243278,57.22081751099535
110.57465804343084,113.66629354099936,109.43801953306132,112.50976335510681,90339.0,111.84779780230845,56.86128280837101
112.6682741995896,113.93489018358048,111.95153788030055,113.21467793105187,120823.0,111.77947052995576,64.61592330178203
113.60766653167491,116.75373422376589,112.35513474430593,115.48055373522888,73108.0,111.80153109036341,66.97642380826794
115.65665965392022,117.91090625258704,112.97283364025422,115.21854093266619,100765.0,112.0679550364049,60.73811369213702
115.19943531675342,117.84354718771533,113.14120468899996,115.77503255243634,101521.0,112.61566701081463,51.49522895674571
115.94871532735066,117.24542895374938,113.69858200003438,114.98451245388037,94648.0,113.0692019175179,53.33862517587151
114.84960884420312,119.5882644238955,112.70486951956504,117.39597345010421,77352.0,113.7983676028864,56.165622622713265
117.60156236715673,118.38510095053698,115.09297763429173,115.86494574102417,85762.0,114.28727149424466,60.25129892811335
115.81893025612136,118.81363298808884,113.88488056035187,116.86216245351922,98997.0,114.79037196102597,72.0450442043866
117.04733381558528,121.77408010997007,115.16631251219113,119.84804961321494,79988.0,115.71542122182329,76.51621589467742
119.82116191849013,121.76506211046308,116.17441088774851,118.09022956489916,122813.0,116.27346784280253,70.86633774321524
117.66132992893,118.7462398821509,109.52477468350666,110.54405901393278,93940.0,116.00640595109061,49.16342467811283
110.70636478561042,112.59178339533237,107.22831011579343,109.08613490491614,74865.0,115.36696406805936,44.80367727763085
108.8879399044768,111.93176774168579,106.74012065134163,109.766616554204,83176.0,114.82177163021314,48.39338723174813
109.88858878838822,113.74466436170835,108.8422845228772,112.67185918540595,98006.0,114.51145429351008,50.30182018732319
112.87611660697776,114.49649757028588,111.16377639985056,112.7828180253958,101002.0,114.29128485066163,49.17769447907679
112.68171646788957,114.10522929447505,110.47438927426032,111.8878734488576,99293.0,113.74047485053697,42.78235040675236
111.22661346711917,112.3239419230202,108.90108332076743,109.98617397212465,93836.0,113.15259767364702,40.137972518654
109.6298312235052,113.72772869868064,108.12823823790818,112.19105479301288,104159.0,112.6854869075964,43.64006988297645
112.53042957214517,113.64284346615494,111.46322932423082,112.57521845573103,102750.0,111.95820379184799,45.662037268722806
112.16814292605333,113.41401230243859,111.25274813005618,112.49594236276278,71015.0,111.39877507163438,40.36856273281592
112.33617535577505,113.70873052773258,111.76821753730879,113.13672522805562,88890.0,111.65804169304666,44.44296535421464
112.68447958806476,114.46936398387979,109.45652484448024,111.21818360325545,102556.0,111.87124656288059,38.91980661055961
111.04871365580959,121.68746511342702,108.96217071017799,119.44319458687767,70596.0,112.83890436614794,49.3407965806886
119.40463383886542,120.65793198279532,117.20878349099563,118.45208344979453,98604.0,113.4169267925868,50.60427440713909
118.58399858429844,122.30340531243479,116.34833790092955,120.0402892239067,104512.0,114.14267391243789,69.7976512942158
119.65315712602192,120.5342791712335,118.1979634508659,119.07482668912574,110756.0,114.8613692364647,71.26089289761319
118.99550029389206,124.417744818598,116.77640519188479,122.14000914470502,90953.0,116.07675275372273,73.90950910276472
122.32395606326291,125.6775633498257,121.0974067787557,124.42989766872276,131545.0,117.30063704129373,73.27392631500015
124.40264484705652,126.33577314374287,120.89761237321805,122.80592884300965,116399.0,118.3237080800216,68.71860855055562
123.36138501762754,127.53716019349787,122.66142964672558,126.8175942111584,101049.0,119.75587326486115,74.97457445263389
