Open,High,Low,Close,Volume,SMA,RSI
100.0,101.02726880032802,98.97273119967198,100.0,122881.0,105.93641446463008,79.20525907954193
100.07012031532605,103.6927425132124,98.83716015287546,102.43069776540155,107605.0,105.93641446463008,79.20525907954193
102.41948832055375,106.56900986300234,100.56445968210977,104.67316252626307,91299.0,105.93641446463008,79.20525907954193
104.11608955438156,104.67310799144997,101.98523999240496,102.53379318404438,53034.0,105.93641446463008,79.20525907954193
102.8211755094984,106.67135664019426,100.9590455373356,104.77386277088029,107553.0,105.93641446463008,79.20525907954193
104.5375159451469,106.54541925371767,103.95294099237218,105.95292929374261,111009.0,105.93641446463008,79.20525907954193
105.91398305568798,110.5055525206604,103.79624402416036,108.33931914723887,120699.0,105.93641446463008,79.20525907954193
108.44284030442485,113.81972684027987,106.42301662790202,111.73851884798475,102313.0,105.93641446463008,79.20525907954193
111.9152547431397,113.67499506185983,107.74046203054725,109.46162175626188,126135.0,105.93641446463008,79.20525907954193
109.6021787056025,111.50847936876775,107.55640742946147,109.46023935448336,102351.0,105.93641446463008,79.20525907954193
109.88127390045092,112.96616951663957,107.92197992511245,110.98715653812152,92590.0,107.03513011844223,79.20525907954193
110.6806631779643,113.74255956662044,110.03220353087801,113.08004235491862,60914.0,108.10006457739394,79.20525907954193
112.97705453588368,113.66773313865006,111.28071800379321,111.96521075892035,139003.0,108.82926940065965,79.20525907954193
112.00746048288467,117.35696419910407,110.24627455108613,115.54022961660164,91871.0,110.1299130439154,79.20525907954193
115.59184610130961,119.2901176059126,113.37603756706763,117.04642587416883,120820.0,111.35716935424425,80.31943253686109
117.14464838679046,118.81695612104062,116.3926252631104,118.05906281206484,117881.0,112.56778270607647,79.27391869281823
118.17600769819605,120.52004066395766,113.59698567562126,115.89579030059537,84295.0,113.3234298214121,71.08396222361532
115.68771691606423,116.61516405841155,113.60770062088679,114.52583315488351,69494.0,113.602161252102,73.2001725912387
114.50599033397587,116.2685133293991,112.57735422175985,114.33728036438886,97447.0,114.08972711291469,70.09695147629054
114.37008398784052,115.87631877522824,113.62313005025476,115.12443813147705,96599.0,114.65614699061405,69.59615585433832
115.46773624162688,116.88507923409966,114.19657358389266,115.6123248277318,97656.0,115.11866381957506,66.91176993475523
115.76455696767862,120.93163530207873,114.10500495408505,119.22251150617464,105984.0,115.73291073470068,67.23327939763078
119.17924385193068,120.78555013783442,117.14419743797883,118.74464618577083,130248.0,116.41085427738574,73.30690914990443
118.5950784222274,121.15027731846868,116.9060982998692,119.44913410227738,77175.0,116.80174472595331,74.22389595368318
119.55964816724571,120.1928279664205,112.99517166215779,113.596772475522,89477.0,116.45677938608863,55.231096436942316
114.0564075610007,115.47809025688095,111.66147025403264,113.07086846800973,96809.0,115.95795995168312,49.98037781730492
113.13566620473789,114.83736414179279,110.106764175378,111.78819450013266,112563.0,115.54720037163683,49.62407605494678
111.73588326748047,113.16422100667043,108.24042643369668,109.64199769739243,135385.0,115.05881682588775,36.66483790840544
109.97685182993085,112.50022183527899,108.5383479956619,111.04771109740628,83583.0,114.72985989918948,36.37575590063406
110.96371245533315,112.96447691223598,103.26599524258654,105.16215294282644,115009.0,113.73363138032441,26.01714910966679
105.26035320425575,110.7614754560449,103.46893869676357,108.90798234477309,105697.0,113.06319713202853,37.72791262977736
109.00027817894677,110.80558406482294,107.4332482483387,109.2351771364383,89721.0,112.06446369505491,40.355222593226195
109.13422173324116,110.71524397369662,108.30853371478352,109.88388415704958,94882.0,111.1783874921828,42.015489900113494
110.0540322203601,111.09784684551985,107.62069800685839,108.65120744925406,107351.0,110.09859482688046,38.576615112445715
108.37320370920426,110.25764212331045,103.2488958495995,105.07600113168122,147063.0,109.24651769249638,33.233394014911724
105.02800288038402,109.77178638768733,102.9304351631053,107.62240455373093,81624.0,108.7016713010685,30.893712395023826
107.22903314008684,108.2967608886044,106.40783168763443,107.47368579142406,96241.0,108.27022043019763,31.23235245162533
107.70936315396571,109.65117613507991,100.76769839913908,102.6177178475301,103579.0,107.5677924452114,25.377628164302436
102.61926132696489,103.75900073987206,101.96787504052612,103.10453413451526,96676.0,106.77347474892231,31.79288536969382
102.78771242378745,103.71360032614164,101.7696846953836,102.69473507935773,94563.0,106.52673296257544,31.92151386780074
102.59918133638733,108.99468427313278,100.90568570648296,107.22483784797087,132726.0,106.3584185128952,42.8574546152011
107.27157658862707,111.35994008016837,105.99329367504463,110.04856566370358,72174.0,106.43975736562174,50.62314191171028
110.40280008678201,111.13260174752503,106.80481183915224,107.51552760487577,122469.0,106.20292171040437,44.76709626289988
107.35623009392023,108.83791994749951,97.08947878566009,98.44822372357862,133191.0,105.18262333783682,40.91029252673414
98.49887493514858,99.15738534854756,96.23967572303617,96.88741276853415,105361.0,104.36376450152211,32.70246119111968
97.0428628726837,98.02309695804416,93.1949898486075,94.14596221723461,109197.0,103.01612026787248,29.697364525576674
94.33906026493783,94.8267567511323,91.5876522460509,92.06358540653756,106811.0,101.47511022938383,26.913361709840586
92.12239172376869,93.86380671407832,91.4134933209703,93.14702358449492,97085.0,100.5280408030803,29.835974750610717
93.2343007714267,95.02321065684441,90.69909439251204,92.47340477584733,90799.0,99.46492786721352,32.27162439466633
92.69045841328447,94.28678375979216,91.0239780382785,92.61907399441377,93064.0,98.45736175871912,27.365652779021474
92.9113314288331,94.68055246321246,89.30733068508357,91.04093557187517,95243.0,96.83897153110954,26.234196417598213
91.0602693377967,92.85866328596343,88.24321333329628,90.02108389822308,96289.0,94.8362233545615,29.50843383250246
89.83103127121981,90.73829144800766,88.63121563490112,89.53549096394052,104855.0,93.03821969046797,27.92568916130881
89.44927150909245,90.17864731906893,87.96186635127782,88.68501032041172,99825.0,92.06189835015128,27.530946581487342
88.7432865097355,91.0902962020681,87.27823612468255,89.6109221428714,111655.0,91.33424928758501,18.057644042979405
89.40088320700731,90.61062430496554,88.92138540625888,90.12723077023048,93951.0,90.93237614288459,10.573657543262954
90.31050032423273,91.28938122001604,89.26889454411695,90.24708811114303,83240.0,90.75072641334513,12.214819533088729
90.6486866688961,91.73777072670552,90.18085127361628,91.2667455464447,119265.0,90.56269860954012,25.743434115099433
91.09431071135295,92.14907440384533,88.97919944000246,90.021541744731,115208.0,90.31751230642848,26.304247257579277
90.16840012490195,91.77211383685865,86.59427988843245,88.16231382677424,65789.0,89.87183628966453,28.009916732894723
88.23290884631427,89.42801032729848,86.61248766670803,87.8017491545088,100257.0,89.5479176479279,32.068294095089485
87.8647683673114,88.3823813600808,84.48426423752115,84.98491194226197,112655.0,89.04430045233178,20.029524577923326
84.83186316054532,86.08643478077266,82.35048463999168,83.58664076610235,132342.0,88.44941543254797,19.017470843803167
83.62852941502,84.98902875367578,83.10536246352243,84.46065614796927,89882.0,88.02698001530374,22.931447698069135
84.65537845442908,85.47805775251676,83.12747086438989,83.94322951311219,91988.0,87.4602107523278,24.6677098865878
83.91915740219267,84.80093668019131,80.75495252594494,81.61249457919523,104112.0,86.60873713322428,22.556985548119513
81.93879388758856,82.73981618837006,79.80236576423627,80.59020444136686,65428.0,85.64304876624666,21.793509914602552
80.44615872527832,81.54262812743409,78.49548355521699,79.58014937634246,99039.0,84.47438914923643,21.576376541726205
79.61704200116833,81.09127469630421,78.08170892088424,79.55478890361739,60585.0,83.42771386512507,16.73637502623464
79.42874084989835,80.45520622266083,77.76771142904511,78.7858689048977,118885.0,82.49006937293743,13.101736367612318
79.05050928897977,80.24572867262985,77.32117306123577,78.50819278618609,127044.0,81.56071373610516,12.196595570900413
78.73274781405117,79.44587145899963,76.37619824482776,77.07430046538714,131888.0,80.76965258841767,5.482994299398598
